Flux_Variability	ID	lower_4	upper_4	range_4	lower_15	upper_15	range_15	lower_20	upper_20	range_20	four_fifteen	four_twenty	fifteen_twenty
Flux_Variability	ALDD2x	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ALLNRAC	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ALLTC	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ALLTN	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMALT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMALT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMALT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMALT4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMAOT	2.5e-07	2.5e-07	0.0	5.7e-07	5.7e-07	0.0	2.1e-07	2.1e-07	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	AMMQT7_2	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	AMOB_Sink	2.5e-07	2.5e-07	0.0	5.7e-07	5.7e-07	0.0	2.1e-07	2.1e-07	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	AMPMS2	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	AMPTASECG	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AMPTASEPG	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ANPRT	0.00547335	0.00547335	0.0	0.01258093	0.01258093	0.0	0.00459432	0.00459432	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ANS1	0.00547335	0.00547335	0.0	0.01258093	0.01258093	0.0	0.00459432	0.00459432	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	AOXS	2.5e-07	2.5e-07	0.0	5.7e-07	5.7e-07	0.0	2.1e-07	2.1e-07	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	AP4AH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AP5AH	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	APRAUR	5.594e-05	5.594e-05	0.0	0.00012859	0.00012859	0.0	4.696e-05	4.696e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ARBABC	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ARGDC	0.0050192	0.0050192	0.0	0.01153705	0.01153705	0.0	0.00421311	0.00421311	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ARGSL	0.02452221	0.02452221	0.0	0.05636631	0.05636631	0.0	0.02058392	0.02058392	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ARGSS	0.02452221	0.02452221	0.0	0.05636631	0.05636631	0.0	0.02058392	0.02058392	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ARGTRS	0.01950301	0.01950301	0.0	0.04482926	0.04482926	0.0	0.0163708	0.0163708	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ARSRD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ARSt1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ASAD	-0.03928324	-0.03928324	0.0	-0.2186564	-0.2186564	0.0	-0.17197775	-0.17197775	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	ASNN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ASNS1	0.01946398	0.01946398	0.0	0.04473954	0.04473954	0.0	0.01633804	0.01633804	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ASNTRS	0.01946398	0.01946398	0.0	0.04473954	0.04473954	0.0	0.01633804	0.01633804	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ASP1DC	6.811e-05	6.811e-05	0.0	0.00015656	0.00015656	0.0	5.717e-05	5.717e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ASPCT	0.01567988	0.01567988	0.0	0.03604149	0.03604149	0.0	0.01316168	0.01316168	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ASPK	0.03928324	0.03928324	0.0	0.2186564	0.2186564	0.0	0.17197775	0.17197775	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ASPO3	0.0	0.00028587	0.00028587	0.0	0.00065709	0.00065709	0.0	0.00023996	0.00023996	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 20CU < 15CU | 20CR < 15CR
Flux_Variability	ASPO5	0.0	0.00028587	0.00028587	0.0	0.00065709	0.00065709	0.0	0.00023996	0.00023996	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 20CU < 15CU | 20CR < 15CR
Flux_Variability	ASPO6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ASPO8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ASPO9	0.0	0.00028587	0.00028587	0.0	0.00065709	0.00065709	0.0	0.00023996	0.00023996	04CL == 15CL | 04CU < 15CU | 04CR < 15CR	04CL == 20CL | 20CU < 04CU | 20CR < 04CR	15CL == 20CL | 20CU < 15CU | 20CR < 15CR
Flux_Variability	ASPTA1	-0.16020823	-0.16020823	0.0	-0.49661234	-0.49661234	0.0	-0.27348203	-0.27348203	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	ASPTA4	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ASPTRS	0.02578089	0.02578089	0.0	0.05925948	0.05925948	0.0	0.02164045	0.02164045	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ASPt2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	AST	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	ATPM	2.78	2.78	0.0	1.33	1.33	0.0	9.41	9.41	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	04CL < 20CL | 04CU < 20CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	ATPPRT	0.00979399	0.00979399	0.0	0.02251228	0.02251228	0.0	0.00822106	0.00822106	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	ATPS4r	-0.0	0.0	0.0	-1.54133915	-1.54133915	0.0	-0.03904368	-0.03904368	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	15CL < 20CL | 15CU < 20CU | 15CR == 20CR
Flux_Variability	BETALDHx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	BETALDHy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	BPNT	0.01670539	0.01670539	0.0	0.03839871	0.03839871	0.0	0.01402249	0.01402249	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	BTS4	2.5e-07	2.5e-07	0.0	5.7e-07	5.7e-07	0.0	2.1e-07	2.1e-07	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	BUTSUCCCOA	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	BUT_T	-0.0	0.0	0.0	-0.0	0.0	0.0	-0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	Biomass_WP2	0.11082563	0.11082563	0.0	0.25474175	0.25474175	0.0	0.0930269	0.0930269	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C120SN	0.0112492	0.0112492	0.0	0.02585719	0.02585719	0.0	0.00944256	0.00944256	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C130ISN	0.00573646	0.00573646	0.0	0.01318571	0.01318571	0.0	0.00481517	0.00481517	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C130OHISN	0.00141448	0.00141448	0.0	0.00325129	0.00325129	0.0	0.00118731	0.00118731	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C140ISN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C140SN	0.00753053	0.00753053	0.0	0.01730954	0.01730954	0.0	0.00632112	0.00632112	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C150ISN	0.00314326	0.00314326	0.0	0.00722504	0.00722504	0.0	0.00263845	0.00263845	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C150SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C151SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C160ISN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C160SN	0.00997987	0.00997987	0.0	0.02293954	0.02293954	0.0	0.00837709	0.00837709	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C161SN	0.03001819	0.03001819	0.0	0.06899926	0.06899926	0.0	0.02519723	0.02519723	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C170ISN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C170SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C171SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C171n8SN	0.0012573	0.0012573	0.0	0.00289002	0.00289002	0.0	0.00105538	0.00105538	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C180SN	0.00157163	0.00157163	0.0	0.00361252	0.00361252	0.0	0.00131922	0.00131922	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C181SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C181n7SN	0.00738667	0.00738667	0.0	0.01697887	0.01697887	0.0	0.00620036	0.00620036	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C205SN	0.0055793	0.0055793	0.0	0.01282448	0.01282448	0.0	0.00468326	0.00468326	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	C50SN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C60ISN	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	C70ISN	0.01029419	0.01029419	0.0	0.02366205	0.02366205	0.0	0.00864093	0.00864093	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CAT	1.399e-05	1.399e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15CL < 04CL | 15CU < 04CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CBIAT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CBL1abc	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CBLAT	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CBPS	0.0402021	0.0402021	0.0	0.0924078	0.0924078	0.0	0.03374559	0.03374559	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CDPG46D	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CDPMEK	0.00049546	0.00049546	0.0	0.00113887	0.00113887	0.0	0.00041589	0.00041589	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CHITINS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHOLDH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHOLDH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHOLDH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHOLDH4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHOLDH5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHOLt4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CHORM	0.03256172	0.03256172	0.0	0.07484577	0.07484577	0.0	0.02733227	0.02733227	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CHORS	0.03814695	0.03814695	0.0	0.08768389	0.08768389	0.0	0.03202051	0.03202051	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CHRPL	2.797e-05	2.797e-05	0.0	6.43e-05	6.43e-05	0.0	2.348e-05	2.348e-05	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
Flux_Variability	CITT7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	04CL == 15CL | 04CU == 15CU | 04CR == 15CR	04CL == 20CL | 04CU == 20CU | 04CR == 20CR	15CL == 20CL | 15CU == 20CU | 15CR == 20CR
Flux_Variability	CKDOAS	0.00132257	0.00132257	0.0	0.00304004	0.00304004	0.0	0.00111017	0.00111017	0.0	04CL < 15CL | 04CU < 15CU | 04CR == 15CR	20CL < 04CL | 20CU < 04CU | 04CR == 20CR	20CL < 15CL | 20CU < 15CU | 15CR == 20CR
