gene	4C Late Replicate A	4C Late Replicate B	15C Replicate A	15C Replicate B	20C Replicate A	20C Replicate B
sps_RS16625	3.170301744	3.022990107	4.467504929	4.202090912	1.911671687	54.59297897
sps_RS16630	3.649637138	1.217088213	2.522861667	1.371970573	7.023836323	0
sps_RS16635	3.575059379	1.128206863	2.483514025	2.762935181	3.466308835	0
sps_RS16640	61.27448459	122.7506709	26.82580362	42.11459113	27.25809676	59.07361753
sps_RS16645	31.50304394	26.92696489	6.800275044	10.75523976	10.93042719	2.164123572
sps_RS16655	9.210809583	5.382011478	4.928229227	4.170459371	8.220872481	7.614037856
sps_RS16660	186.9155413	132.3396182	115.3835062	115.1205748	133.9364151	152.1061575
sps_RS16665	12.18800568	7.843952808	10.78687604	9.821996352	20.36752538	22.87950238
sps_RS16670	10.1105694	7.921479086	4.586949806	5.719828201	6.126579787	0.156621269
sps_RS16675	20.63337618	15.02079522	18.70465768	11.48815701	27.32944825	1.902474834
sps_RS16680	7.556376562	13.69537198	6.732466346	16.3745858	3.421868978	0
sps_RS16685	26.93479033	13.44349476	58.10081237	61.93706592	23.92912577	7.268801864
sps_RS16690	0.246576701	0.47703263	0.418098302	0.933881584	0.467026737	0
sps_RS16695	24.70973801	23.34515747	8.666928566	10.7453706	16.40814223	0.225990945
sps_RS16700	20.1907382	18.61046997	10.19373633	8.160930787	16.34892956	0.709448496
sps_RS16705	16.8201138	12.55880194	7.087917207	11.00759556	24.26416184	6.743636285
sps_RS16715	61.03498562	48.68852154	42.23080486	35.20551607	93.34409803	55.2449864
sps_RS16720	82.0877716	79.49372885	63.67528918	80.58945093	145.6738508	220.3473028
sps_RS16725	51.57333566	59.08091225	19.67712089	19.37596093	33.13626184	7.240036432
sps_RS16740	6.283941201	3.320232975	3.808290839	3.539588055	14.98797059	13.11286326
sps_RS16745	43.85261213	29.97793369	23.15450291	23.87181699	30.33020231	8.63281773
sps_RS16750	11.88414335	7.327263332	21.57973195	20.34515974	76.92698291	90.493736
sps_RS16755	22.74919631	17.58727469	14.01464241	13.44248725	25.12538981	6.846636775
sps_RS16760	13.12437995	8.464040571	1.919306886	2.789669642	8.36695236	1.550217509
sps_RS16765	11.37060209	8.179020389	7.087785907	5.283324354	10.01423741	13.3461496
sps_RS16770	15.33336166	11.69057884	5.571957224	4.71011361	8.460990153	7.669730724
sps_RS16775	164.9480131	141.2399463	21.60780142	15.2074177	14.14746486	10.72789015
sps_RS16780	137.7202696	99.50347988	34.78369484	33.61827053	26.90367646	38.98569298
sps_RS16785	97.2937491	53.04721166	27.70985155	27.67537547	18.91860895	37.94786492
sps_RS16790	280.8613368	186.1277875	201.8675131	174.5997281	270.0832301	216.4853364
sps_RS16795	62.20514337	76.87156353	123.6175459	121.1429684	135.5831241	121.8961411
sps_RS16800	2.873560934	3.25712549	2.564948268	4.235941439	5.338115606	3.966955716
sps_RS16815	29.26921073	31.05088639	7.020999004	10.23783533	6.170081424	0.360799861
sps_RS16820	45.57912836	71.58622318	11.05240722	12.22456547	18.08071415	1.192246422
sps_RS16830	121.1893494	86.12157837	45.7319886	55.8003104	48.47824286	0.84799822
sps_RS16835	102.9541873	132.3675437	54.44711725	66.09175545	31.34799433	1.614593023
sps_RS16840	75.15436394	112.7516116	48.69080933	39.46950669	25.84325809	5.845773386
sps_RS16855	155.2817388	99.17459158	117.54112	111.0652855	126.7802456	12.14502003
sps_RS16860	15.48035971	9.055506744	7.879205625	6.801869249	14.12721388	10.73124505
sps_RS16865	8.649602187	10.94053702	8.282933465	7.301407078	8.896859343	14.43978505
sps_RS16870	26.74718093	34.21845002	19.5328693	13.6756925	17.10101918	18.08139716
sps_RS16875	12.07138269	13.9589991	6.120851814	6.358896345	4.998235586	0.156263402
sps_RS16880	15.23407394	15.98994408	7.542713893	6.593443783	8.45530455	14.74700615
sps_RS16885	223.4834451	477.2195675	269.4403973	227.8732578	202.7988602	134.6791552
sps_RS16890	196.2031806	336.1859337	200.0050936	218.2322053	167.6782115	110.6329221
sps_RS16895	24.75484671	22.32435433	12.62716093	13.32972483	22.01284786	20.28564904
sps_RS16900	15.94768224	12.56393782	6.631289181	8.558882435	11.90150044	12.51734055
sps_RS16905	16.57013446	15.15534122	7.737322935	7.198696007	7.654765344	9.988706259
sps_RS16910	7.130051217	4.234487855	5.172672354	5.581061493	8.740774091	2.970859207
sps_RS16915	4.094204574	2.685688096	2.073210925	1.70758972	3.901460245	5.830883819
sps_RS16920	7.760857671	13.81221836	16.87026614	15.6935441	34.1021014	14.27031066
sps_RS16925	19.03970229	22.8945482	8.3094818	6.863016078	6.521258157	7.226879713
sps_RS16930	9.32350425	10.52315525	2.178085373	0	2.499117793	0
sps_RS16935	28.85037361	28.06180211	7.112412853	6.898403049	23.92324097	0.467127794
sps_RS16940	53.68012086	47.20970456	19.31960861	22.06686502	34.01740337	7.325954209
sps_RS16945	9.361336546	5.046227582	5.066281966	3.966572941	19.46854712	10.04900358
sps_RS16950	4.959576384	2.888061742	0.463111518	0.525185389	2.943813753	5.174386787
sps_RS16955	3.335636457	3.499443364	1.538138926	1.685326661	1.905203943	3.615235222
sps_RS16960	2.961870714	2.22643534	0	0.854934209	1.434977313	2.45249528
sps_RS16965	2.98713125	2.277884745	0.797338425	0.583084931	2.107392017	2.713342155
sps_RS16970	3.312849098	4.051392924	0.291169664	0.948051792	0.397181221	1.731023497
sps_RS16975	5.233592137	1.907737865	0.586443946	0	1.20227829	0.472154054
sps_RS16980	8.385723014	9.041074112	0.634752465	1.053941934	1.325690962	3.067005586
sps_RS16985	3.954499975	5.905860169	0.687423932	0.759312626	1.92018547	7.494537114
sps_RS16990	7.35969751	16.16687547	1.080359525	3.144238998	2.43749571	5.754158479
sps_RS16995	12.86501522	21.71890229	2.776576991	2.044634446	5.113137553	5.163898836
sps_RS17000	19.60271873	29.80560879	2.808399602	3.573128482	2.836247106	4.555412101
sps_RS17005	14.68201408	23.29553097	0.737958976	2.13897094	2.696017983	5.374808881
sps_RS17010	17.08006645	16.02125603	8.976022575	8.084955307	33.91795545	38.33996305
sps_RS17015	20.60041718	14.90873074	9.081217586	6.986523333	15.88724883	2.589781945
sps_RS17020	30.23279521	28.66892938	13.13857627	16.54141314	19.18930447	4.914888034
sps_RS17025	13.60657645	10.3618767	4.473521516	5.52122517	11.30338687	4.68221239
sps_RS17030	59.6025015	35.19175793	30.41219966	41.06440817	41.16457308	4.637270907
sps_RS17035	12.54111457	5.237218764	2.517372956	3.330795408	6.255604226	0
sps_RS17040	54.67485066	28.13299347	24.70189406	18.1077464	32.71748275	72.52554303
sps_RS17045	55.39741445	30.94299378	14.54014728	12.07361628	13.19863749	18.29551308
sps_RS17050	8.950379478	7.298840156	4.339093869	3.537688469	7.398635628	12.38283357
sps_RS17055	2.844557602	2.027913327	0.814846515	0.833090939	1.369987399	2.898179526
sps_RS17060	0.936698596	0.456939626	0.433745798	0.066238721	1.014850876	1.346863143
sps_RS17065	2.279127478	2.40421404	0.496402091	0.186145423	0.470733299	2.865658722
sps_RS17070	2.807848724	8.591033525	0.321723659	0.348072321	0.898672661	1.102145737
sps_RS17075	4.253348226	3.045029729	1.158205171	0	2.022013487	1.233703294
sps_RS17080	0.390182186	1.996789503	0.834421213	0	0.577718139	1.043771164
sps_RS17085	1.225247564	1.200836294	0.321040956	0.360525242	0	0.683660607
sps_RS17090	1.995834033	0.959193353	0	0	0.478325771	0.880463646
sps_RS17095	2.499733753	4.955128536	1.491475696	0.364757871	3.421868978	4.027965784
sps_RS17100	122.7502911	52.09659124	52.44881926	40.9506158	71.28206582	12.74158103
sps_RS17105	198.7601133	147.7016436	55.3780622	58.11753457	49.75911451	6.579828054
sps_RS17110	68.09556574	58.93813743	18.72948218	22.68166124	14.22695976	2.701477341
sps_RS17115	8.659763039	5.949693701	5.250292494	4.019126659	3.799836833	7.49456038
sps_RS17120	2.027739373	4.057683019	2.655628258	1.770404841	5.931239562	13.22020362
sps_RS17125	14.43725196	9.378919336	11.71380021	7.940525702	62.2157996	70.34903575
sps_RS17130	14.31249494	11.46667222	4.562961752	3.865960054	29.93729921	13.43657631
sps_RS17135	29.99058909	27.84202728	19.06383763	21.61500889	109.9275409	174.3155308
sps_RS17140	3.423889941	3.421296161	0	0	6.265393904	0
sps_RS17145	7.154405506	6.52191655	2.264640256	2.483696167	33.42333645	7.101830033
sps_RS17150	4.492992808	3.820641348	2.023203819	1.854642743	16.76894955	3.027267183
sps_RS17155	15.26775899	10.72511769	6.489658309	5.246693102	58.03095497	52.81193492
sps_RS17160	31.53397202	18.31994183	8.470051883	7.884508711	67.23672378	32.63700159
sps_RS17165	34.69725448	29.79037085	6.351341764	9.328729004	61.45856783	49.89728489
sps_RS17170	226.3186407	120.4253693	56.21706303	60.47042359	79.64974866	5.907070821
sps_RS17175	64.97778881	47.48870456	128.6329345	109.4730444	190.208717	86.57390121
sps_RS17180	94.07471653	59.17948137	80.50811319	105.596565	84.53215414	5.228756528
sps_RS17185	106.3181616	61.91437929	103.2791488	109.4888129	119.7150926	18.17368357
sps_RS17190	36.95658659	16.96320375	36.52949021	34.59386938	59.2459019	5.641097735
sps_RS17195	75.15969064	45.04685773	26.80277411	21.08279695	53.74496815	22.72700906
sps_RS17205	54.68677552	77.99482375	27.88397601	23.06754552	16.77693476	5.340458015
sps_RS17210	33.99491623	32.97626077	14.55423215	13.86883221	19.96850653	3.128063107
sps_RS17215	6.047990946	4.803101844	1.710585664	2.628486166	4.022516192	0.876807421
sps_RS17220	4.065704496	2.141711324	0.720825763	0.912984158	4.134758349	5.75472839
sps_RS17225	6.155026137	2.669013056	1.261521988	0.57344121	4.626366858	7.17292219
sps_RS17235	70.55529778	64.21647713	48.04178763	55.4229788	79.43624413	8.699645702
sps_RS17240	103.6005828	76.74530818	70.35656565	78.96999398	96.25803701	9.192075383
sps_RS17245	39.14577386	82.42608092	20.79882294	22.28192191	23.47782327	1.482466525
sps_RS17250	19.2732484	61.61121935	13.14741438	15.67677392	6.066040461	0.626056733
sps_RS17255	459.1708492	532.4681519	35.17823988	39.41446587	17.45889065	5.589474962
sps_RS17260	68.6726184	34.79070535	23.04876933	26.51075025	22.24214836	0
sps_RS17265	203.6185186	255.9258906	66.9105675	62.80943153	53.97428001	3.951990982
sps_RS17270	676.8357111	488.8866247	80.84069692	78.29130111	76.14664908	4.804885122
sps_RS17275	238.4542337	278.7172342	41.43993698	42.91089162	33.76910116	1.400539503
sps_RS17280	196.0104136	116.2157929	46.5173795	43.49955511	60.54807053	4.075721136
sps_RS17285	15.41425653	10.17247025	6.461483334	6.313996245	18.53512363	2.745310689
sps_RS17290	31.67071918	16.70986361	12.13530884	10.8495476	23.23687771	9.451194827
sps_RS17295	87.08796911	82.27736089	20.02296731	21.11497818	25.08157155	3.178275487
sps_RS17300	54.83529724	40.25596287	14.23116965	10.73553547	20.67579988	6.91420183
sps_RS17305	45.32545257	33.28336988	13.56515378	12.38008697	18.78225861	2.7272685
sps_RS17310	100.1296781	71.67576986	36.72941483	35.21263038	41.67703527	28.97703699
sps_RS17315	47.35432101	27.72357356	23.3502612	28.86026664	42.046801	11.92243187
sps_RS17320	31.84275455	20.98550192	27.49516269	26.84947417	47.36856533	10.2742397
sps_RS17325	93.01801534	67.59006229	218.3471279	184.8861729	517.6827512	75.71630182
sps_RS17330	42.81848404	48.56043662	41.26750547	37.04630452	48.06648752	37.68495092
sps_RS17335	157.8000329	154.9751139	210.4364486	168.7637699	361.0302356	81.48628967
sps_RS17340	31.62844258	22.38619971	38.08952622	35.38672117	60.68174512	45.72900393
sps_RS17345	43.40056104	40.31489377	62.81876428	70.87924466	72.82371354	22.9207619
sps_RS17355	954.6737337	836.2303726	170.5549279	379.2809751	95.43903659	6.947067095
sps_RS17360	56.50114382	35.35056191	28.62080122	28.82183673	66.72644507	13.46386852
sps_RS17365	50.27199906	28.80533359	31.442198	23.90362421	49.86650754	18.21426143
sps_RS17370	47.3470453	35.08247747	17.17168924	18.76301141	29.18794206	0.574789601
sps_RS17375	31.29756973	18.93985194	30.72783057	27.13529771	46.78918256	15.01285752
sps_RS17380	189.2642144	126.2496669	133.296076	105.8760908	187.7388116	133.8588263
sps_RS17385	18.99593261	10.10298996	12.11940949	9.841930032	21.19721521	33.55651584
sps_RS17390	12.44584771	10.29736743	7.959761574	9.494368738	15.99108705	5.859273723
sps_RS17395	7.554608128	5.754007241	8.597174062	5.522777902	10.50323672	17.00222152
sps_RS17400	20.81461826	12.75554996	19.99817621	16.37624478	31.3671323	57.02458177
sps_RS17405	49.4118223	29.43903408	33.11510854	23.08529663	46.20468388	23.52254477
sps_RS17410	13.28108877	9.657624201	7.030065315	5.829851884	13.75802991	0.562435196
sps_RS17415	56.4663826	63.33211711	49.82010484	48.74380607	57.35972416	17.31326513
sps_RS17430	60.18890026	40.97405166	12.22787116	7.19569654	20.26017474	7.70163596
sps_RS17435	33.33740841	23.15701708	12.74893039	10.45830381	15.13195339	15.35228485
sps_RS17440	37.23378719	26.24933136	23.87878074	19.54444513	23.92894268	27.75782535
sps_RS17445	24.0957286	23.79171343	17.26344261	16.1390803	25.85786706	11.51309336
sps_RS17450	29.38203455	43.03699944	36.53683353	28.88613633	57.54564341	9.131463901
sps_RS17455	134.8579479	105.0693995	92.32982737	79.58297119	89.24836888	74.77517744
sps_RS17460	102.0221257	60.62645925	59.40431079	55.88844792	86.6046936	16.26860804
sps_RS17465	9.484825053	6.070196326	5.194226018	2.723864256	10.01997773	6.466586437
sps_RS17470	1973.665363	1756.994975	2399.39011	2181.937167	1863.244738	1628.488197
sps_RS17475	108.122544	66.72065277	55.97827079	53.99081785	75.10335809	18.01513963
sps_RS17480	65.94900632	46.22171382	34.37901574	27.0116568	51.89834617	7.881900849
sps_RS17485	10.84081437	7.088438878	8.010694055	5.426347948	11.47981851	4.592525661
sps_RS17490	17.94457179	12.39992069	9.09095247	5.498634915	14.62497426	23.92931333
sps_RS17495	5.703552566	2.829364557	3.55846573	3.031217776	6.929714564	30.76737155
sps_RS17500	2.614578547	2.71337903	2.745295632	1.332323813	3.785897593	24.82574569
sps_RS17505	2.215276668	1.056565767	1.626187244	1.001437053	1.946796355	25.173064
sps_RS17510	4.896901721	2.845122536	2.962568477	2.300994813	5.955301386	15.89643323
sps_RS17515	3.662888902	2.938508613	3.133605502	2.435899466	4.044026974	16.10840283
sps_RS17520	3.57244674	2.087566793	3.563083069	3.499966854	5.689851905	41.59267297
sps_RS17525	5.488137863	3.594309101	4.400165981	2.347556819	9.442421473	15.96340565
sps_RS17530	6.341635626	5.419785796	2.232982886	3.508136072	4.844824395	3.72701106
sps_RS17535	4.130635324	2.886398735	1.856225013	1.186924728	3.131694489	4.032201955
sps_RS17540	8.022810029	5.880645502	6.130018861	3.646888369	7.317043198	9.01122024
sps_RS17545	14.02640659	7.624512703	10.07257826	7.994903074	17.3950814	5.023912751
sps_RS17550	34.16074665	32.52934223	33.06481136	30.08366855	68.96308569	11.43196428
sps_RS17555	55.27344082	32.25895751	62.66512998	74.00029635	128.1796756	64.93684852
sps_RS17560	153.8775096	137.2616381	412.1167129	323.2316343	405.2683085	61.53025429
sps_RS17565	11.93346216	10.52491267	11.63695239	9.39262923	21.24493703	16.8850747
sps_RS17570	81.02937272	67.01094417	417.9528237	417.2300805	181.4172509	39.89854281
sps_RS17575	233.2372079	213.1199259	757.0179156	1075.852791	239.2565394	54.17814137
sps_RS17580	71.16952466	36.48523576	99.22033088	152.916188	50.0673461	15.7939712
sps_RS17585	110.6558443	83.08118036	79.8900486	104.7647113	69.13100165	105.8653797
sps_RS17590	37.86234812	41.0379605	79.91213757	119.3809808	42.47748634	42.5381973
sps_RS17595	43.66840564	62.20907023	97.90816993	111.5498067	73.99552708	77.22774469
sps_RS17600	37.04394455	35.51328354	24.39383986	25.13824202	53.9490407	65.4731326
sps_RS17605	31.94588663	26.27597547	19.14417911	20.72421744	40.33242902	2.215431231
sps_RS17610	16.54701202	15.90255973	13.10894153	13.95014003	29.17003063	3.818407001
sps_RS17615	63.16674274	70.32910601	41.60378665	44.13135358	49.67413133	24.44836261
sps_RS17620	171.8663524	177.7761051	71.58098121	62.90211576	80.78348283	13.93242735
sps_RS17625	37.41436842	20.03276164	17.16197973	14.93144351	28.00322941	7.134914113
sps_RS17630	17.5007937	12.61082707	9.304529586	10.57428703	18.77318944	6.239658242
sps_RS17635	44.56036983	44.59315154	27.69706381	24.26240709	36.32702959	38.91882688
sps_RS17640	51.12891576	71.92114069	26.38708926	24.28685092	36.33179612	29.60077728
sps_RS17645	39.28555207	29.78494126	27.66909237	24.96465932	34.72498672	11.23823949
sps_RS17650	44.32116983	38.99165883	46.18967126	48.42187292	87.41820239	22.86809818
sps_RS17655	13.37226894	9.333664529	7.041265108	6.454961074	11.51096159	1.530010147
sps_RS17660	14.8408452	10.44982298	9.593306673	8.051946069	20.97838993	19.77074963
sps_RS17665	10.18010155	6.396816862	5.321362346	3.61607617	6.988804721	6.986395376
sps_RS17670	32.30028812	33.52846879	8.761753389	8.039413732	10.48270436	5.459631391
sps_RS17675	27.62245376	17.32577722	10.59633386	10.71514683	17.74401556	8.14872824
sps_RS17680	680.8972085	1086.140861	718.314178	778.981966	623.0890727	276.876717
sps_RS17685	101.8548651	49.0953168	23.95966544	22.55882038	48.52832369	4.547829896
sps_RS17690	91.6458516	81.64998581	44.2664937	35.43379119	78.73326852	37.03210201
sps_RS17695	168.9564876	151.78033	102.6724975	89.20240384	200.0718852	134.5637908
sps_RS17700	270.6327802	205.79439	118.6835309	113.9564476	308.3397252	142.9015884
sps_RS17705	352.5203885	289.8738334	150.9279713	150.9396022	300.2690028	22.18548883
sps_RS17710	886.6298402	697.5182699	344.881745	313.9395834	643.2846345	539.5824734
sps_RS17715	444.543101	457.4119716	177.5042538	173.3247847	295.5734382	182.2047902
sps_RS17720	377.1995684	359.9743319	132.7330446	138.2827813	246.9745045	187.3271382
sps_RS17725	69.49060658	47.60019903	75.17390435	68.24329143	125.4976692	80.83075538
sps_RS17730	53.70372343	42.03281336	63.52337006	75.31193887	114.4380339	134.4477987
sps_RS17735	76.33367672	77.05084572	72.35290313	74.87036788	107.8910182	116.7851922
sps_RS17740	924.3335258	592.1036144	480.0050913	486.0281312	490.9871257	39.78934301
sps_RS17745	63.07882947	48.15755515	28.35624774	29.50300788	67.38710294	9.647035238
sps_RS17750	100.12959	62.52451744	71.55530854	57.832505	122.8803891	41.95100069
sps_RS17755	24.80348314	29.9471614	18.82437628	22.89023572	26.84397216	2.110094762
sps_RS17760	40.38306641	33.71541122	20.6938191	13.81312658	37.88497797	3.306469712
sps_RS17765	70.55276696	54.84074892	41.36431519	35.64020621	88.82226351	49.8561918
sps_RS17770	10.47039389	10.18240126	15.78863162	14.02842073	41.96631766	3.045274206
sps_RS17775	231.435978	182.3470274	495.4152814	453.853769	866.4583743	90.30819413
sps_RS17780	165.1432608	121.7964777	364.6364445	357.5322304	684.4958072	106.1967251
